RegistrationID,ParticipantID,EventDetailsID,EventID,EventDateTimeStart,RegistrationStatus,RegistrationCheckInTime,RegistrationCreatedAt,RegistrationAttendanceFlag
817,486,574,6,2022-03-02 10:00:00,attended,2022-03-02 10:00:00,2022-02-18 10:00:00,1
818,486,9,2,2023-11-18 10:00:00,attended,2023-11-18 10:05:00,2023-11-02 10:00:00,1
819,487,157,8,2022-01-14 10:00:00,attended,2022-01-14 10:03:00,2022-01-02 10:00:00,1
820,488,318,5,2023-05-11 10:00:00,attended,2023-05-11 10:17:00,2023-04-25 10:00:00,1
821,489,220,2,2023-07-15 10:00:00,attended,2023-07-15 10:12:00,2023-06-23 10:00:00,1
822,490,613,5,2025-01-30 10:00:00,attended,2025-01-30 10:06:00,2025-01-07 10:00:00,1
823,491,614,3,2025-07-01 10:00:00,attended,2025-07-01 10:21:00,2025-06-15 10:00:00,1
824,491,22,7,2023-05-15 10:00:00,attended,2023-05-15 10:26:00,2023-05-02 10:00:00,1
825,492,615,5,2022-02-24 10:00:00,attended,2022-02-24 10:22:00,2022-02-09 10:00:00,1
826,492,252,7,2024-07-15 10:00:00,attended,2024-07-15 10:24:00,2024-07-07 10:00:00,1
827,492,4,1,2022-09-11 10:00:00,attended,2022-09-11 10:12:00,2022-09-07 10:00:00,1
828,492,41,3,2022-10-11 10:00:00,attended,2022-10-11 10:10:00,2022-10-06 10:00:00,1
829,493,616,3,2025-07-22 10:00:00,attended,2025-07-22 10:29:00,2025-06-27 10:00:00,1
830,494,617,6,2023-04-19 10:00:00,attended,2023-04-19 10:12:00,2023-04-14 10:00:00,1
831,495,361,8,2022-07-22 10:00:00,attended,2022-07-22 10:10:00,2022-06-27 10:00:00,1
832,496,406,1,2025-05-11 10:00:00,attended,2025-05-11 10:09:00,2025-04-12 10:00:00,1
833,497,618,6,2023-06-21 10:00:00,attended,2023-06-21 10:21:00,2023-05-25 10:00:00,1
834,497,619,2,2024-03-23 10:00:00,attended,2024-03-23 10:27:00,2024-02-28 10:00:00,1
835,497,620,3,2024-10-08 10:00:00,attended,2024-10-08 10:19:00,2024-09-24 10:00:00,1
836,498,621,6,2024-05-29 10:00:00,no-show,,2024-05-16 10:00:00,0
837,499,275,5,2023-12-28 10:00:00,attended,2023-12-28 10:15:00,2023-12-16 10:00:00,1
838,500,622,6,2024-12-11 10:00:00,attended,2024-12-11 10:23:00,2024-11-19 10:00:00,1
839,500,623,6,2024-06-19 10:00:00,attended,2024-06-19 10:00:00,2024-05-31 10:00:00,1
840,500,624,2,2024-02-17 10:00:00,attended,2024-02-17 10:28:00,2024-02-09 10:00:00,1
841,500,204,2,2024-06-01 10:00:00,attended,2024-06-01 10:05:00,2024-05-12 10:00:00,1
842,500,625,2,2025-02-01 10:00:00,no-show,,2025-01-07 10:00:00,0
843,501,567,1,2022-04-03 10:00:00,cancelled,,2022-03-22 10:00:00,0
844,502,492,2,2024-06-15 10:00:00,attended,2024-06-15 10:16:00,2024-06-04 10:00:00,1
845,503,295,1,2024-07-14 10:00:00,attended,2024-07-14 10:00:00,2024-06-17 10:00:00,1
846,503,102,5,2025-02-13 10:00:00,cancelled,,2025-01-24 10:00:00,0
847,504,477,6,2024-12-18 10:00:00,attended,2024-12-18 10:20:00,2024-12-15 10:00:00,1
848,505,626,4,2022-10-15 10:00:00,attended,2022-10-15 10:04:00,2022-10-07 10:00:00,1
849,505,283,3,2023-03-28 10:00:00,attended,2023-03-28 10:06:00,2023-03-12 10:00:00,1
850,505,627,2,2023-02-11 10:00:00,attended,2023-02-11 10:06:00,2023-02-09 10:00:00,1
851,506,292,6,2025-05-21 10:00:00,cancelled,,2025-05-11 10:00:00,0
852,507,628,5,2024-10-10 10:00:00,attended,2024-10-10 10:10:00,2024-10-07 10:00:00,1
853,508,629,2,2023-09-23 10:00:00,attended,2023-09-23 10:20:00,2023-09-10 10:00:00,1
854,508,630,6,2022-05-04 10:00:00,attended,2022-05-04 10:13:00,2022-04-28 10:00:00,1
855,509,631,5,2025-11-06 10:00:00,attended,2025-11-06 10:09:00,2025-11-01 10:00:00,1
856,510,576,3,2023-01-31 10:00:00,attended,2023-01-31 10:12:00,2023-01-21 10:00:00,1
857,511,632,2,2024-06-29 10:00:00,attended,2024-06-29 10:26:00,2024-06-07 10:00:00,1
858,512,229,2,2022-09-03 10:00:00,attended,2022-09-03 10:01:00,2022-08-18 10:00:00,1
859,513,480,5,2022-12-08 10:00:00,attended,2022-12-08 10:13:00,2022-11-29 10:00:00,1
860,514,633,3,2024-10-29 10:00:00,attended,2024-10-29 10:05:00,2024-10-23 10:00:00,1
861,515,634,3,2022-10-18 10:00:00,attended,2022-10-18 10:21:00,2022-10-05 10:00:00,1
862,515,635,3,2024-03-05 10:00:00,attended,2024-03-05 10:26:00,2024-02-17 10:00:00,1
863,515,636,1,2023-06-04 10:00:00,attended,2023-06-04 10:14:00,2023-05-31 10:00:00,1
864,515,426,3,2023-01-03 10:00:00,attended,2023-01-03 10:02:00,2022-12-08 10:00:00,1
865,515,418,5,2022-06-23 10:00:00,attended,2022-06-23 10:21:00,2022-06-11 10:00:00,1
866,516,637,1,2025-02-02 10:00:00,attended,2025-02-02 10:03:00,2025-01-09 10:00:00,1
867,517,352,3,2022-04-19 10:00:00,attended,2022-04-19 10:27:00,2022-03-29 10:00:00,1
868,518,21,3,2023-09-05 10:00:00,attended,2023-09-05 10:25:00,2023-08-23 10:00:00,1
869,518,638,8,2023-08-25 10:00:00,attended,2023-08-25 10:00:00,2023-07-30 10:00:00,1
870,519,639,6,2022-06-15 10:00:00,attended,2022-06-15 10:10:00,2022-06-09 10:00:00,1
871,520,118,1,2025-07-27 10:00:00,cancelled,,2025-07-22 10:00:00,0
872,521,209,1,2023-05-14 10:00:00,attended,2023-05-14 10:14:00,2023-04-22 10:00:00,1
873,522,640,6,2021-11-24 10:00:00,attended,2021-11-24 10:15:00,2021-11-23 10:00:00,1
874,523,641,6,2024-01-03 10:00:00,attended,2024-01-03 10:21:00,2023-12-13 10:00:00,1
875,524,3,1,2024-10-27 10:00:00,cancelled,,2024-10-14 10:00:00,0
876,524,642,1,2021-11-28 10:00:00,attended,2021-11-28 10:01:00,2021-11-03 10:00:00,1
877,524,643,5,2023-10-19 10:00:00,cancelled,,2023-10-09 10:00:00,0
878,525,644,8,2023-11-03 10:00:00,attended,2023-11-03 10:23:00,2023-10-25 10:00:00,1
879,526,645,3,2023-11-14 10:00:00,attended,2023-11-14 10:03:00,2023-10-24 10:00:00,1
880,527,646,8,2025-06-06 10:00:00,attended,2025-06-06 10:25:00,2025-05-17 10:00:00,1
881,528,647,3,2024-12-31 10:00:00,attended,2024-12-31 10:29:00,2024-12-05 10:00:00,1
882,529,648,1,2023-12-10 10:00:00,attended,2023-12-10 10:16:00,2023-11-25 10:00:00,1
883,530,649,1,2022-10-09 10:00:00,attended,2022-10-09 10:24:00,2022-09-27 10:00:00,1
884,530,650,1,2023-12-17 10:00:00,attended,2023-12-17 10:22:00,2023-12-01 10:00:00,1
885,531,651,2,2023-07-29 10:00:00,attended,2023-07-29 10:27:00,2023-07-18 10:00:00,1
886,532,652,8,2022-11-25 10:00:00,attended,2022-11-25 10:11:00,2022-11-07 10:00:00,1
887,533,653,5,2023-04-13 10:00:00,attended,2023-04-13 10:25:00,2023-04-09 10:00:00,1
888,534,654,3,2025-01-28 10:00:00,cancelled,,2025-01-22 10:00:00,0
889,535,655,6,2023-03-29 10:00:00,attended,2023-03-29 10:24:00,2023-03-11 10:00:00,1
890,536,165,3,2022-05-24 10:00:00,attended,2022-05-24 10:27:00,2022-05-11 10:00:00,1
891,537,212,3,2025-07-15 10:00:00,attended,2025-07-15 10:02:00,2025-06-23 10:00:00,1
892,537,36,1,2024-04-21 10:00:00,no-show,,2024-04-16 10:00:00,0
893,538,412,3,2022-07-12 10:00:00,attended,2022-07-12 10:29:00,2022-07-01 10:00:00,1
894,539,382,8,2024-06-07 10:00:00,attended,2024-06-07 10:18:00,2024-05-15 10:00:00,1
895,540,450,4,2023-04-15 10:00:00,attended,2023-04-15 10:06:00,2023-04-06 10:00:00,1
896,540,656,1,2023-04-09 10:00:00,attended,2023-04-09 10:26:00,2023-03-23 10:00:00,1
897,541,307,1,2023-04-30 10:00:00,attended,2023-04-30 10:23:00,2023-04-10 10:00:00,1
898,541,657,1,2023-07-09 10:00:00,attended,2023-07-09 10:14:00,2023-06-11 10:00:00,1
899,542,554,2,2024-09-07 10:00:00,attended,2024-09-07 10:01:00,2024-08-24 10:00:00,1
900,543,658,6,2024-03-27 10:00:00,attended,2024-03-27 10:09:00,2024-03-12 10:00:00,1
901,543,74,2,2021-12-04 10:00:00,attended,2021-12-04 10:03:00,2021-12-02 10:00:00,1
902,543,222,2,2022-05-14 10:00:00,attended,2022-05-14 10:15:00,2022-04-16 10:00:00,1
903,544,24,5,2022-09-29 10:00:00,attended,2022-09-29 10:11:00,2022-09-14 10:00:00,1
904,544,659,10,2025-02-15 10:00:00,attended,2025-02-15 10:28:00,2025-02-13 10:00:00,1
905,545,660,2,2023-11-25 10:00:00,attended,2023-11-25 10:21:00,2023-11-05 10:00:00,1
906,545,661,2,2023-10-07 10:00:00,attended,2023-10-07 10:08:00,2023-09-25 10:00:00,1
907,546,442,7,2022-07-15 10:00:00,attended,2022-07-15 10:10:00,2022-07-01 10:00:00,1
908,546,662,3,2023-09-26 10:00:00,attended,2023-09-26 10:09:00,2023-09-04 10:00:00,1
909,546,663,1,2024-08-04 10:00:00,attended,2024-08-04 10:26:00,2024-07-10 10:00:00,1
910,547,601,2,2025-01-11 10:00:00,attended,2025-01-11 10:17:00,2025-01-10 10:00:00,1
911,548,419,3,2024-11-26 10:00:00,attended,2024-11-26 10:05:00,2024-11-17 10:00:00,1
912,549,441,1,2023-01-15 10:00:00,cancelled,,2023-01-05 10:00:00,0
913,549,664,1,2024-02-18 10:00:00,attended,2024-02-18 10:00:00,2024-02-04 10:00:00,1
914,549,665,1,2023-07-30 10:00:00,attended,2023-07-30 10:10:00,2023-07-15 10:00:00,1
915,550,165,3,2022-05-24 10:00:00,attended,2022-05-24 10:20:00,2022-05-14 10:00:00,1
916,550,421,6,2022-05-18 10:00:00,attended,2022-05-18 10:19:00,2022-05-16 10:00:00,1
917,551,666,7,2023-01-15 10:00:00,attended,2023-01-15 10:11:00,2023-01-11 10:00:00,1
918,552,367,3,2023-02-14 10:00:00,no-show,,2023-01-21 10:00:00,0
919,553,667,7,2025-01-15 10:00:00,attended,2025-01-15 10:23:00,2024-12-28 10:00:00,1
920,553,620,3,2024-10-08 10:00:00,attended,2024-10-08 10:07:00,2024-09-25 10:00:00,1
921,553,377,6,2024-10-02 10:00:00,attended,2024-10-02 10:02:00,2024-09-26 10:00:00,1
922,553,668,6,2024-03-06 10:00:00,attended,2024-03-06 10:03:00,2024-02-17 10:00:00,1
923,554,669,2,2022-07-16 10:00:00,no-show,,2022-07-11 10:00:00,0
924,555,670,5,2023-03-09 10:00:00,attended,2023-03-09 10:15:00,2023-02-16 10:00:00,1
925,555,452,1,2024-11-24 10:00:00,attended,2024-11-24 10:28:00,2024-11-10 10:00:00,1
926,556,117,1,2022-02-27 10:00:00,attended,2022-02-27 10:11:00,2022-02-18 10:00:00,1
927,557,671,1,2023-11-05 10:00:00,attended,2023-11-05 10:22:00,2023-10-21 10:00:00,1
928,558,672,8,2025-08-22 10:00:00,attended,2025-08-22 10:07:00,2025-08-02 10:00:00,1
929,559,673,5,2025-07-24 10:00:00,attended,2025-07-24 10:28:00,2025-06-27 10:00:00,1
930,560,511,3,2024-01-16 10:00:00,attended,2024-01-16 10:29:00,2023-12-20 10:00:00,1
931,560,674,4,2025-08-15 10:00:00,attended,2025-08-15 10:26:00,2025-07-22 10:00:00,1
932,560,675,3,2023-02-21 10:00:00,attended,2023-02-21 10:18:00,2023-02-04 10:00:00,1
933,560,449,3,2022-12-13 10:00:00,attended,2022-12-13 10:01:00,2022-11-28 10:00:00,1
934,560,676,6,2024-08-07 10:00:00,attended,2024-08-07 10:10:00,2024-08-04 10:00:00,1
935,561,677,4,2025-07-15 10:00:00,attended,2025-07-15 10:01:00,2025-07-03 10:00:00,1
936,562,649,1,2022-10-09 10:00:00,attended,2022-10-09 10:19:00,2022-10-04 10:00:00,1
937,563,678,3,2023-07-25 10:00:00,attended,2023-07-25 10:20:00,2023-07-01 10:00:00,1
938,564,129,3,2023-07-11 10:00:00,attended,2023-07-11 10:28:00,2023-06-15 10:00:00,1
939,564,24,5,2022-09-29 10:00:00,attended,2022-09-29 10:12:00,2022-09-25 10:00:00,1
940,564,679,1,2024-04-07 10:00:00,attended,2024-04-07 10:23:00,2024-03-21 10:00:00,1
941,564,680,3,2024-01-09 10:00:00,cancelled,,2024-01-06 10:00:00,0
942,564,681,3,2023-05-23 10:00:00,cancelled,,2023-05-02 10:00:00,0
943,565,682,10,2023-05-15 10:00:00,attended,2023-05-15 10:12:00,2023-05-01 10:00:00,1
944,566,683,5,2024-01-25 10:00:00,attended,2024-01-25 10:05:00,2024-01-24 10:00:00,1
945,566,684,3,2023-06-27 10:00:00,attended,2023-06-27 10:08:00,2023-06-03 10:00:00,1
946,566,487,5,2024-11-28 10:00:00,no-show,,2024-11-04 10:00:00,0
947,566,501,3,2023-04-11 10:00:00,attended,2023-04-11 10:29:00,2023-03-15 10:00:00,1
948,567,685,8,2025-01-10 10:00:00,attended,2025-01-10 10:03:00,2024-12-27 10:00:00,1
949,568,77,8,2024-04-26 10:00:00,attended,2024-04-26 10:06:00,2024-03-31 10:00:00,1
950,569,186,1,2022-06-19 10:00:00,cancelled,,2022-05-31 10:00:00,0
951,570,488,7,2022-02-15 10:00:00,attended,2022-02-15 10:19:00,2022-02-05 10:00:00,1
952,570,464,7,2025-11-15 10:00:00,attended,2025-11-15 10:17:00,2025-10-29 10:00:00,1
953,570,430,3,2023-07-04 10:00:00,attended,2023-07-04 10:25:00,2023-06-06 10:00:00,1
954,571,342,7,2023-06-15 10:00:00,no-show,,2023-06-07 10:00:00,0
955,572,228,6,2025-07-16 10:00:00,attended,2025-07-16 10:18:00,2025-07-04 10:00:00,1
956,572,615,5,2022-02-24 10:00:00,attended,2022-02-24 10:06:00,2022-02-08 10:00:00,1
957,572,686,3,2022-05-17 10:00:00,attended,2022-05-17 10:29:00,2022-04-22 10:00:00,1
958,573,245,3,2025-08-12 10:00:00,attended,2025-08-12 10:08:00,2025-07-29 10:00:00,1
959,574,687,2,2025-04-12 10:00:00,attended,2025-04-12 10:22:00,2025-03-19 10:00:00,1
960,574,229,2,2022-09-03 10:00:00,attended,2022-09-03 10:05:00,2022-08-09 10:00:00,1
961,575,495,2,2022-06-18 10:00:00,attended,2022-06-18 10:16:00,2022-06-09 10:00:00,1
962,576,688,3,2024-04-16 10:00:00,attended,2024-04-16 10:01:00,2024-03-25 10:00:00,1
963,577,29,3,2023-09-12 10:00:00,attended,2023-09-12 10:12:00,2023-08-23 10:00:00,1
964,578,689,3,2024-12-10 10:00:00,attended,2024-12-10 10:21:00,2024-12-04 10:00:00,1
965,579,17,1,2025-08-24 10:00:00,attended,2025-08-24 10:08:00,2025-08-14 10:00:00,1
966,579,580,3,2025-04-29 10:00:00,cancelled,,2025-04-28 10:00:00,0
967,579,690,5,2024-04-18 10:00:00,attended,2024-04-18 10:00:00,2024-04-11 10:00:00,1
968,579,23,3,2025-03-18 10:00:00,attended,2025-03-18 10:13:00,2025-02-20 10:00:00,1
969,580,663,1,2024-08-04 10:00:00,attended,2024-08-04 10:04:00,2024-07-13 10:00:00,1
970,581,536,10,2023-08-15 10:00:00,attended,2023-08-15 10:08:00,2023-08-06 10:00:00,1
971,581,691,1,2023-04-02 10:00:00,attended,2023-04-02 10:19:00,2023-03-18 10:00:00,1
972,582,692,1,2022-01-09 10:00:00,attended,2022-01-09 10:20:00,2021-12-14 10:00:00,1
973,583,693,7,2025-02-15 10:00:00,attended,2025-02-15 10:03:00,2025-02-04 10:00:00,1
974,584,694,1,2023-08-13 10:00:00,attended,2023-08-13 10:07:00,2023-08-05 10:00:00,1
975,584,695,3,2025-08-26 10:00:00,attended,2025-08-26 10:22:00,2025-08-25 10:00:00,1
976,585,201,3,2022-01-11 10:00:00,attended,2022-01-11 10:07:00,2021-12-31 10:00:00,1
977,585,337,3,2025-04-15 10:00:00,attended,2025-04-15 10:19:00,2025-04-12 10:00:00,1
978,585,132,10,2025-09-15 10:00:00,attended,2025-09-15 10:23:00,2025-09-05 10:00:00,1
979,585,696,3,2022-05-31 10:00:00,attended,2022-05-31 10:19:00,2022-05-08 10:00:00,1
980,586,332,2,2021-11-27 10:00:00,attended,2021-11-27 10:14:00,2021-10-31 10:00:00,1
981,587,382,8,2024-06-07 10:00:00,attended,2024-06-07 10:13:00,2024-05-19 10:00:00,1
982,588,275,5,2023-12-28 10:00:00,attended,2023-12-28 10:19:00,2023-12-07 10:00:00,1
983,589,50,1,2023-05-07 10:00:00,attended,2023-05-07 10:17:00,2023-04-26 10:00:00,1
984,590,628,5,2024-10-10 10:00:00,attended,2024-10-10 10:15:00,2024-09-27 10:00:00,1
985,591,19,6,2023-03-01 10:00:00,no-show,,2023-02-11 10:00:00,0
986,592,697,8,2022-11-04 10:00:00,attended,2022-11-04 10:10:00,2022-10-24 10:00:00,1
987,593,623,6,2024-06-19 10:00:00,attended,2024-06-19 10:11:00,2024-06-08 10:00:00,1
988,594,606,4,2022-11-15 10:00:00,attended,2022-11-15 10:14:00,2022-10-19 10:00:00,1
989,595,362,3,2024-09-17 10:00:00,cancelled,,2024-09-12 10:00:00,0
990,595,109,1,2024-08-18 10:00:00,attended,2024-08-18 10:23:00,2024-07-21 10:00:00,1
991,595,209,1,2023-05-14 10:00:00,attended,2023-05-14 10:06:00,2023-04-28 10:00:00,1
992,596,456,5,2023-11-09 10:00:00,attended,2023-11-09 10:22:00,2023-10-22 10:00:00,1
993,597,698,1,2023-09-24 10:00:00,attended,2023-09-24 10:21:00,2023-09-18 10:00:00,1
994,597,699,8,2022-06-17 10:00:00,attended,2022-06-17 10:08:00,2022-06-04 10:00:00,1
995,597,700,2,2022-03-26 10:00:00,attended,2022-03-26 10:01:00,2022-03-13 10:00:00,1
996,597,604,6,2025-09-17 10:00:00,attended,2025-09-17 10:27:00,2025-08-26 10:00:00,1
997,598,701,5,2025-10-30 10:00:00,attended,2025-10-30 10:02:00,2025-10-11 10:00:00,1
998,599,323,2,2024-04-06 10:00:00,attended,2024-04-06 10:15:00,2024-03-16 10:00:00,1
999,599,702,8,2021-12-24 10:00:00,attended,2021-12-24 10:11:00,2021-12-06 10:00:00,1
1000,599,601,2,2025-01-11 10:00:00,attended,2025-01-11 10:06:00,2025-01-08 10:00:00,1
1001,599,703,8,2025-05-23 10:00:00,attended,2025-05-23 10:16:00,2025-04-29 10:00:00,1
1002,600,667,7,2025-01-15 10:00:00,attended,2025-01-15 10:09:00,2025-01-03 10:00:00,1
1003,601,213,2,2025-01-25 10:00:00,attended,2025-01-25 10:24:00,2025-01-15 10:00:00,1
1004,602,482,1,2022-02-20 10:00:00,cancelled,,2022-02-09 10:00:00,0
1005,603,231,3,2024-09-24 10:00:00,attended,2024-09-24 10:14:00,2024-09-02 10:00:00,1
1006,604,315,5,2025-04-17 10:00:00,attended,2025-04-17 10:04:00,2025-04-16 10:00:00,1
1007,605,704,4,2024-10-15 10:00:00,attended,2024-10-15 10:18:00,2024-09-25 10:00:00,1
1008,605,705,3,2023-09-19 10:00:00,attended,2023-09-19 10:19:00,2023-09-13 10:00:00,1
1009,605,706,6,2024-06-26 10:00:00,attended,2024-06-26 10:18:00,2024-06-14 10:00:00,1
1010,605,366,6,2022-09-14 10:00:00,attended,2022-09-14 10:13:00,2022-08-31 10:00:00,1
1011,606,707,8,2024-12-20 10:00:00,attended,2024-12-20 10:00:00,2024-11-25 10:00:00,1
1012,607,66,3,2022-09-27 10:00:00,attended,2022-09-27 10:09:00,2022-09-02 10:00:00,1
1013,607,406,1,2025-05-11 10:00:00,attended,2025-05-11 10:23:00,2025-04-23 10:00:00,1
1014,607,708,1,2025-10-19 10:00:00,attended,2025-10-19 10:07:00,2025-10-03 10:00:00,1
1015,608,32,9,2022-06-15 10:00:00,attended,2022-06-15 10:29:00,2022-06-02 10:00:00,1
1016,608,709,1,2024-11-17 10:00:00,attended,2024-11-17 10:04:00,2024-10-30 10:00:00,1
1017,608,710,6,2025-01-15 10:00:00,no-show,,2025-01-02 10:00:00,0
1018,608,686,3,2022-05-17 10:00:00,attended,2022-05-17 10:12:00,2022-05-13 10:00:00,1
1019,608,711,2,2025-11-01 10:00:00,attended,2025-11-01 10:06:00,2025-10-25 10:00:00,1
1020,609,712,8,2023-10-06 10:00:00,attended,2023-10-06 10:18:00,2023-10-02 10:00:00,1
1021,610,713,2,2023-09-30 10:00:00,attended,2023-09-30 10:05:00,2023-09-20 10:00:00,1
1022,610,714,2,2022-11-26 10:00:00,attended,2022-11-26 10:05:00,2022-10-29 10:00:00,1
1023,611,500,7,2023-07-15 10:00:00,attended,2023-07-15 10:24:00,2023-06-20 10:00:00,1
1024,612,502,1,2024-03-03 10:00:00,attended,2024-03-03 10:12:00,2024-02-08 10:00:00,1
1025,613,442,7,2022-07-15 10:00:00,attended,2022-07-15 10:13:00,2022-06-27 10:00:00,1
1026,614,715,8,2022-02-18 10:00:00,attended,2022-02-18 10:24:00,2022-02-06 10:00:00,1
1027,614,716,6,2024-11-13 10:00:00,attended,2024-11-13 10:13:00,2024-11-06 10:00:00,1
1028,615,701,5,2025-10-30 10:00:00,attended,2025-10-30 10:19:00,2025-10-01 10:00:00,1
1029,616,717,1,2023-01-08 10:00:00,attended,2023-01-08 10:10:00,2022-12-30 10:00:00,1
1030,617,718,10,2022-09-15 10:00:00,attended,2022-09-15 10:11:00,2022-08-21 10:00:00,1
1031,618,133,1,2023-10-08 10:00:00,attended,2023-10-08 10:03:00,2023-09-17 10:00:00,1
1032,619,719,3,2021-11-16 10:00:00,attended,2021-11-16 10:28:00,2021-10-25 10:00:00,1
1033,620,335,1,2022-03-20 10:00:00,attended,2022-03-20 10:20:00,2022-02-26 10:00:00,1
1034,620,720,8,2022-12-30 10:00:00,attended,2022-12-30 10:20:00,2022-12-05 10:00:00,1
1035,621,721,3,2024-11-12 10:00:00,attended,2024-11-12 10:16:00,2024-11-01 10:00:00,1
1036,621,359,7,2025-04-15 10:00:00,attended,2025-04-15 10:17:00,2025-03-28 10:00:00,1
1037,622,484,7,2024-02-15 10:00:00,attended,2024-02-15 10:07:00,2024-02-02 10:00:00,1
1038,623,309,5,2023-08-24 10:00:00,attended,2023-08-24 10:12:00,2023-07-27 10:00:00,1
1039,624,396,3,2023-07-18 10:00:00,attended,2023-07-18 10:24:00,2023-07-02 10:00:00,1
1040,625,722,6,2022-08-03 10:00:00,attended,2022-08-03 10:09:00,2022-07-19 10:00:00,1
1041,626,62,3,2024-08-06 10:00:00,attended,2024-08-06 10:29:00,2024-07-10 10:00:00,1
1042,627,614,3,2025-07-01 10:00:00,no-show,,2025-06-16 10:00:00,0
1043,627,461,5,2022-12-29 10:00:00,attended,2022-12-29 10:05:00,2022-12-01 10:00:00,1
1044,628,723,2,2021-12-18 10:00:00,attended,2021-12-18 10:09:00,2021-12-05 10:00:00,1
1045,629,184,6,2025-07-09 10:00:00,attended,2025-07-09 10:17:00,2025-07-08 10:00:00,1
1046,630,474,1,2021-12-26 10:00:00,attended,2021-12-26 10:10:00,2021-11-29 10:00:00,1
1047,630,275,5,2023-12-28 10:00:00,attended,2023-12-28 10:14:00,2023-12-03 10:00:00,1
1048,630,724,3,2022-12-20 10:00:00,no-show,,2022-11-29 10:00:00,0
1049,631,590,6,2023-03-22 10:00:00,attended,2023-03-22 10:29:00,2023-02-28 10:00:00,1
1050,631,578,4,2025-10-15 10:00:00,attended,2025-10-15 10:12:00,2025-10-11 10:00:00,1
1051,631,725,6,2024-02-28 10:00:00,attended,2024-02-28 10:20:00,2024-02-09 10:00:00,1
1052,631,726,1,2025-02-09 10:00:00,attended,2025-02-09 10:13:00,2025-01-26 10:00:00,1
1053,631,727,8,2023-06-30 10:00:00,attended,2023-06-30 10:06:00,2023-06-16 10:00:00,1
1054,632,646,8,2025-06-06 10:00:00,no-show,,2025-05-16 10:00:00,0
1055,632,728,8,2024-03-15 10:00:00,attended,2024-03-15 10:07:00,2024-02-24 10:00:00,1
1056,632,729,6,2025-02-12 10:00:00,attended,2025-02-12 10:19:00,2025-02-07 10:00:00,1
1057,632,669,2,2022-07-16 10:00:00,attended,2022-07-16 10:16:00,2022-06-26 10:00:00,1
1058,632,730,2,2023-05-20 10:00:00,attended,2023-05-20 10:19:00,2023-05-17 10:00:00,1
1059,632,731,8,2023-05-05 10:00:00,attended,2023-05-05 10:23:00,2023-04-16 10:00:00,1
1060,633,732,4,2022-03-15 10:00:00,attended,2022-03-15 10:00:00,2022-03-01 10:00:00,1
1061,634,733,2,2025-10-18 10:00:00,attended,2025-10-18 10:19:00,2025-10-07 10:00:00,1
1062,635,467,1,2023-09-17 10:00:00,attended,2023-09-17 10:05:00,2023-09-09 10:00:00,1
1063,635,734,5,2022-10-20 10:00:00,attended,2022-10-20 10:20:00,2022-10-01 10:00:00,1
1064,636,398,3,2025-03-04 10:00:00,attended,2025-03-04 10:21:00,2025-02-16 10:00:00,1
1065,637,462,4,2022-01-15 10:00:00,attended,2022-01-15 10:11:00,2022-01-12 10:00:00,1
1066,638,593,7,2024-09-15 10:00:00,attended,2024-09-15 10:23:00,2024-09-14 10:00:00,1
1067,638,735,1,2024-05-19 10:00:00,attended,2024-05-19 10:28:00,2024-04-29 10:00:00,1
1068,638,736,6,2022-02-02 10:00:00,attended,2022-02-02 10:20:00,2022-01-07 10:00:00,1
1069,639,109,1,2024-08-18 10:00:00,attended,2024-08-18 10:17:00,2024-08-05 10:00:00,1
1070,640,737,4,2024-12-15 10:00:00,attended,2024-12-15 10:27:00,2024-11-28 10:00:00,1
1071,641,738,6,2024-06-05 10:00:00,attended,2024-06-05 10:27:00,2024-05-29 10:00:00,1
1072,642,739,10,2021-12-15 10:00:00,attended,2021-12-15 10:14:00,2021-12-09 10:00:00,1
1073,643,534,5,2024-06-27 10:00:00,attended,2024-06-27 10:23:00,2024-06-15 10:00:00,1
1074,644,740,4,2022-02-15 10:00:00,attended,2022-02-15 10:07:00,2022-01-18 10:00:00,1
1075,645,741,6,2023-12-20 10:00:00,attended,2023-12-20 10:15:00,2023-12-14 10:00:00,1
1076,646,684,3,2023-06-27 10:00:00,attended,2023-06-27 10:29:00,2023-06-04 10:00:00,1
1077,647,742,2,2022-06-11 10:00:00,attended,2022-06-11 10:10:00,2022-06-04 10:00:00,1
1078,648,143,7,2021-12-15 10:00:00,attended,2021-12-15 10:09:00,2021-12-10 10:00:00,1
1079,648,743,5,2022-06-30 10:00:00,attended,2022-06-30 10:28:00,2022-06-27 10:00:00,1
1080,649,744,8,2024-09-06 10:00:00,attended,2024-09-06 10:06:00,2024-09-05 10:00:00,1
1081,650,690,5,2024-04-18 10:00:00,attended,2024-04-18 10:14:00,2024-03-30 10:00:00,1
1082,651,159,3,2021-12-28 10:00:00,attended,2021-12-28 10:07:00,2021-12-13 10:00:00,1
1083,652,45,3,2023-10-10 10:00:00,attended,2023-10-10 10:19:00,2023-09-18 10:00:00,1
1084,653,745,7,2023-08-15 10:00:00,attended,2023-08-15 10:07:00,2023-07-31 10:00:00,1
1085,654,746,5,2024-01-11 10:00:00,attended,2024-01-11 10:05:00,2023-12-16 10:00:00,1
1086,655,747,1,2023-05-28 10:00:00,attended,2023-05-28 10:16:00,2023-05-13 10:00:00,1
1087,656,523,3,2022-09-13 10:00:00,attended,2022-09-13 10:03:00,2022-08-23 10:00:00,1
